t,q_1,q_2,q_3,q_4,P_theta_x,P_theta_y,P_theta_z,P_beta_x,P_beta_y,P_beta_z,q_true_1,q_true_2,q_true_3,q_true_4,b_x,b_y,b_z,b_true_x,b_true_y,b_true_z
3.094999999999999929e+01,4.141220884724800683e-02,-5.626825326171334529e-04,-6.194508654881763880e-03,-9.991227854519604268e-01,2.518127832566395677e-05,2.513593532883297941e-05,1.864691690429211334e-05,3.259244472966637841e-06,3.262761798125258847e-06,3.249924465161832551e-06,4.657606000000000246e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.989147499999999624e-01,5.166106605268877723e-03,-5.717479966498990353e-03,-1.219544722090986537e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.100000000000000000e+01,3.728675290462717812e-02,-2.932106355943847609e-03,-3.268125886141123350e-03,-9.992949615420559928e-01,2.518065179197882819e-05,2.514540655437775605e-05,1.863740110846908923e-05,3.254440909362861059e-06,3.257972419434448688e-06,3.245136301385041202e-06,4.158092000000000038e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.991351400000000327e-01,5.180948917880835031e-03,-5.820641026935364191e-03,-1.049581078273567050e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.105000000000000071e+01,3.222644327764377647e-02,-2.349693470370586585e-03,-2.246916687342267148e-03,-9.994753056777682110e-01,2.518033726636545618e-05,2.515511741167311897e-05,1.862732666812455377e-05,3.249653148582496375e-06,3.253196315964907654e-06,3.240365720227085387e-06,3.658474999999999921e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.993305500000000396e-01,5.199527407655929641e-03,-5.794043952519016376e-03,-1.028902645099000202e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.110000000000000142e+01,2.753200347882267876e-02,-2.234232500681984646e-03,-2.618020328161307139e-03,-9.996149973660540811e-01,2.518023191745800212e-05,2.516229523769130004e-05,1.861960578842146647e-05,3.244881002744184471e-06,3.248433882499684196e-06,3.235612195045524072e-06,3.158765999999999657e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.995009900000000336e-01,5.212690487411339446e-03,-5.870238581843548013e-03,-1.067245308544706797e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.114999999999999858e+01,2.007803762441031162e-02,-3.172915350087946156e-03,-1.976933776430030241e-03,-9.997914266216618717e-01,2.517982563490755971e-05,2.517074407017877671e-05,1.861090895943224427e-05,3.240124240247748197e-06,3.243685530252165720e-06,3.230875439982517358e-06,2.658978000000000036e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.996464299999999747e-01,5.158445648258197340e-03,-5.870984020109857454e-03,-1.051913555153191019e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.119999999999999929e+01,1.473208657720106486e-02,-7.535551651117175292e-04,-1.386174208531982047e-03,-9.998902321258863468e-01,2.517978306607746632e-05,2.517612031477309547e-05,1.860496218040306082e-05,3.235382941140666581e-06,3.238952093269389086e-06,3.226154140587465421e-06,2.159124000000000113e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.997668800000000244e-01,5.183661863407391587e-03,-5.832571789925519896e-03,-1.040031562489468486e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.125000000000000000e+01,6.352613824684544622e-03,6.841324774410711095e-03,-2.409338788187148379e-03,-9.999535167494182364e-01,2.517957908477986092e-05,2.518028794227467819e-05,1.860037915466199374e-05,3.230657003579663007e-06,3.234232430132235816e-06,3.221450027362255322e-06,1.659214999999999995e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.998623399999999606e-01,5.075862712678434058e-03,-5.539007434731967744e-03,-1.012461901465645927e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.130000000000000071e+01,3.442211224920381507e-03,6.981891212541640156e-03,-5.010933520696377041e-03,-9.999571465429059058e-01,2.517845704027089259e-05,2.518090009254611653e-05,1.860016356965085049e-05,3.225946166668150462e-06,3.229527637221138643e-06,3.216761411421978841e-06,1.159264999999999948e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.999327999999999550e-01,5.180192568781464765e-03,-5.653541971144163125e-03,-1.127953897968534715e-03,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.135000000000000142e+01,-2.579679355464231921e-03,7.044353683853683476e-03,-3.669569058614482863e-04,-9.999717934413097087e-01,2.517799149867642488e-05,2.518087655954832080e-05,1.860001929444723309e-05,3.221250480295787204e-06,3.224836140528226095e-06,3.212091155489272825e-06,6.592869999999999807e-03,0.000000000000000000e+00,0.000000000000000000e+00,-9.999782699999999469e-01,5.118431787031533370e-03,-5.623468982637660867e-03,-9.244789722604971087e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.139999999999999858e+01,-7.084050195480560280e-03,5.912631069400210194e-03,-2.694221893002365204e-04,-9.999573913114243595e-01,2.517765291094823052e-05,2.517928306318694496e-05,1.860129079150045782e-05,3.216570067272097675e-06,3.220158593829725241e-06,3.207437007404472713e-06,1.592909999999999899e-03,0.000000000000000000e+00,0.000000000000000000e+00,-9.999987299999999468e-01,5.150275501137473698e-03,-5.680672984972262932e-03,-8.868030212096310837e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.144999999999999929e+01,-1.080424449149844195e-02,5.082250777738944389e-03,-1.733179537144954874e-03,-9.999272149095113082e-01,2.517722082542717116e-05,2.517655013140202906e-05,1.860378806107049291e-05,3.211904827992724674e-06,3.215494480665155758e-06,3.202799576476362234e-06,-3.407079999999999831e-03,0.000000000000000000e+00,0.000000000000000000e+00,-9.999942000000000553e-01,5.218166252372394461e-03,-5.774268331930482168e-03,-9.403907465014414322e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.150000000000000000e+01,-1.399469561539284576e-02,3.536670401642405537e-03,-1.149950723505226060e-03,-9.998951535388278522e-01,2.517729757854629709e-05,2.517404792830722402e-05,1.860553416448385724e-05,3.207254666761015760e-06,3.210843865396395341e-06,3.198178581886315638e-06,-8.406979999999999661e-03,0.000000000000000000e+00,0.000000000000000000e+00,-9.999646599999999497e-01,5.215827876176899400e-03,-5.842079673586855586e-03,-8.830194701957387593e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.155000000000000071e+01,-1.795803805605024686e-02,-8.381108261246093512e-04,-2.585752577246278744e-03,-9.998350465566958611e-01,2.517767632142855835e-05,2.517117656627849468e-05,1.860731845582831379e-05,3.202619449234948920e-06,3.206206822314002182e-06,3.193573400140786909e-06,-1.340668000000000068e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.999101299999999526e-01,5.157953926700177376e-03,-6.008297118036632668e-03,-8.744813670938043340e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.160000000000000142e+01,-2.234104403689726390e-02,-5.009784587956700452e-03,-2.645648649191533440e-03,-9.997343548928129264e-01,2.517768949073492574e-05,2.516497374236329357e-05,1.861276501868575688e-05,3.197998994281710108e-06,3.201583026059097513e-06,3.188983673852186979e-06,-1.840603999999999851e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.998305899999999635e-01,5.243370734839850229e-03,-6.111748000254130231e-03,-8.559164110312661748e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.164999999999999858e+01,-2.691181769018579847e-02,-1.089047079704575727e-03,-2.421126371928825852e-03,-9.996342862227964865e-01,2.517726131495596771e-05,2.515863575257611801e-05,1.861887764984049160e-05,3.193393125593373834e-06,3.196972716846884477e-06,3.184409389867536675e-06,-2.340495000000000075e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.997260700000000222e-01,5.271618006655698178e-03,-5.928485493938688393e-03,-8.205666177176962253e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.169999999999999929e+01,-3.572653748095615950e-02,-4.024979549743915898e-03,6.073329377593004747e-04,-9.993533135012605539e-01,2.517681457962878361e-05,2.515061932034132972e-05,1.862676529580928249e-05,3.188802136130105094e-06,3.192375910642652145e-06,3.179850552283520588e-06,-2.840325999999999962e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.995965500000000281e-01,5.056276855161154736e-03,-5.924729871497272891e-03,-7.256723033294776521e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.175000000000000000e+01,-4.097224005960566767e-02,-2.743943923422808261e-03,-3.856485908660847728e-03,-9.991490748795592847e-01,2.517651615196007806e-05,2.513710133741244696e-05,1.863997572032279775e-05,3.184225652832577724e-06,3.187790764969693222e-06,3.175308388623466911e-06,-3.340086999999999917e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.994420400000000315e-01,5.097148921690254630e-03,-5.846292927909287063e-03,-7.796262758304650826e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.180000000000000071e+01,-4.427376768237867299e-02,-4.974543583579076229e-04,-3.874281462608839943e-03,-9.990117997188604493e-01,2.517619278516310214e-05,2.512991745328244255e-05,1.864690264029360912e-05,3.179663652633221176e-06,3.183219450453929094e-06,3.170781637198854090e-06,-3.839763999999999677e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.992625400000000324e-01,5.051717952782514183e-03,-5.700273846796051307e-03,-6.794889471276907393e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.185000000000000142e+01,-5.207028534265616126e-02,6.130389952324843093e-04,-4.710261579702236176e-03,-9.986321259619957980e-01,2.517588855523658636e-05,2.511372890186015636e-05,1.866268984888475098e-05,3.175116237698342481e-06,3.178661379892638825e-06,3.166270739091109322e-06,-4.339345000000000008e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.990580599999999700e-01,4.954060289129715543e-03,-5.574231223433072195e-03,-6.454927933110724382e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.189999999999999858e+01,-5.719208824466840563e-02,3.972663404441760622e-06,-4.089072450305104856e-03,-9.983548189461139977e-01,2.517560553574763814e-05,2.509931665091783603e-05,1.867671768878339118e-05,3.170583298376491698e-06,3.174115322170471437e-06,3.161776216810068077e-06,-4.838818000000000286e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.988286100000000056e-01,4.894663075945766655e-03,-5.616909533143748558e-03,-5.745194512739029095e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.194999999999999929e+01,-6.202363520538420327e-02,-1.827828238636502360e-03,2.071247197840484899e-03,-9.980708580330780455e-01,2.517569623199175592e-05,2.508148856218796522e-05,1.869384034321628306e-05,3.166064935305771295e-06,3.169582310759445187e-06,3.157297466888178580e-06,-5.338169000000000247e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.985741799999999779e-01,4.891857414476617413e-03,-5.686633371270157812e-03,-4.200702372659575676e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.200000000000000000e+01,-6.565596845230156631e-02,-2.900909529580490264e-03,5.484234090435992619e-04,-9.978379516546042050e-01,2.517531155554397627e-05,2.506460769674156007e-05,1.871048756921261285e-05,3.161560619265512553e-06,3.165062820803197092e-06,3.152833567665640436e-06,-5.837388000000000299e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.982947899999999875e-01,4.943013086626283845e-03,-5.637214882719105043e-03,-5.133731811705811608e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.204999999999999716e+01,-6.786597116863712920e-02,-3.179277868059846544e-03,1.001337134282356649e-03,-9.976888790968450049e-01,2.517508505733171087e-05,2.504557606471254186e-05,1.872915548198884230e-05,3.157070569285465865e-06,3.160557886910342076e-06,3.148383702216251920e-06,-6.336459999999999315e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.979904400000000342e-01,5.140082390663804068e-03,-5.641753652458860596e-03,-4.698809372803698474e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.210000000000000142e+01,-7.356052804981402793e-02,-4.117907841824561092e-03,5.933089031119728653e-04,-9.972820762114318338e-01,2.517447023188708260e-05,2.503158640856787800e-05,1.874310234852312649e-05,3.152594672612646909e-06,3.156069603776815299e-06,3.143945787550855439e-06,-6.835373999999999617e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.976611499999999966e-01,5.091819669062406205e-03,-5.575131668996109041e-03,-4.478635478154873134e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.214999999999999858e+01,-8.019600058203649184e-02,-3.582264942272148697e-03,-1.230324777746103068e-03,-9.967719173258597909e-01,2.517459599105408209e-05,2.500842758966404265e-05,1.876553672557173990e-05,3.148132913448892144e-06,3.151591970782680802e-06,3.139525149628663441e-06,-7.334116999999999720e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.973069100000000464e-01,5.066962332743340201e-03,-5.613129724827872757e-03,-5.358852634880407898e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.220000000000000284e+01,-8.703687225104751735e-02,-3.443144888224591079e-03,-8.013117238830261930e-04,-9.961988182695032945e-01,2.517406982153048127e-05,2.498385611922592777e-05,1.879007334589207146e-05,3.143685218797239718e-06,3.147125872335642469e-06,3.135120815283219518e-06,-7.832677000000000389e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.969277399999999512e-01,4.999163900213810657e-03,-5.520078059064325790e-03,-5.244170613804273288e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.225000000000000000e+01,-9.008993601823209185e-02,-3.071072964264809704e-03,-1.927674581535379194e-03,-9.959270334767437172e-01,2.517385697879801184e-05,2.495641357184709376e-05,1.881712909508182591e-05,3.139251577352493349e-06,3.142670694542227498e-06,3.130733538778952515e-06,-8.331040000000000667e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.965236499999999831e-01,5.152422700487211023e-03,-5.458621452264936745e-03,-5.297232988576064784e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.229999999999999716e+01,-9.386081337186241713e-02,-1.209442038932458628e-03,-1.577847094407471484e-03,-9.955833442568601255e-01,2.517403930349685834e-05,2.493768052180477625e-05,1.883504524330703418e-05,3.134831865468340513e-06,3.138232644584833601e-06,3.126357695918515117e-06,-8.829196000000000266e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.960946400000000311e-01,5.201241477598011163e-03,-5.430216844486520505e-03,-5.040740292773686956e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.235000000000000142e+01,-9.803078292620782952e-02,-9.631264942291786269e-05,-3.268972030353944815e-03,-9.951780092750306395e-01,2.517405236291433805e-05,2.491910041456185136e-05,1.885298172744956279e-05,3.130426034288346447e-06,3.133807580006876569e-06,3.121996757082434853e-06,-9.327130999999999617e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.956407299999999738e-01,5.214162411775494395e-03,-5.441094003473614243e-03,-5.974691750427708545e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.239999999999999858e+01,-1.035834628054550649e-01,1.819031509108692737e-03,-8.553783538272908800e-04,-9.946187338299391500e-01,2.517375583269565730e-05,2.489599342353446902e-05,1.887574750706999714e-05,3.126033921840796168e-06,3.129394607197943211e-06,3.117651221338883698e-06,-9.824832999999999483e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.951619299999999724e-01,5.175450290698397487e-03,-5.405427722402178850e-03,-4.952784345297662648e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.245000000000000284e+01,-1.089888350245857285e-01,1.792281109967073214e-04,-1.732151607762134589e-03,-9.940414485161448432e-01,2.517349053812392582e-05,2.486049593090295458e-05,1.891089679283273320e-05,3.121655515215839875e-06,3.124992336392991825e-06,3.113322025165999474e-06,-1.032228899999999977e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.946582499999999660e-01,5.248372498259447003e-03,-5.467230663505269830e-03,-5.394400058361503280e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
3.250000000000000000e+01,-1.151105380277941265e-01,-4.266585313036110310e-04,-9.013003793652791607e-04,-9.933521881261830888e-01,2.517314943929706197e-05,2.482972537032536819e-05,1.894143993893424119e-05,3.117290767312951423e-06,3.120604452114190504e-06,3.109005657135375651e-06,-1.081948699999999985e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.941297100000000553e-01,5.229898855691262824e-03,-5.500922023477654819e-03,-4.036187865742455264e-04,5.000000000000000104e-03,-3.000000000000000062e-03,2.000000000000000042e-03
