t,y1_x,y1_y,y1_z,y2_x,y2_y,y2_z,w_x,w_y,w_z,q_true_1,q_true_2,q_true_3,q_true_4,r1_x,r1_y,r1_z,r2_x,r2_y,r2_z,sun_valid
5110.000000,-0.004630,-0.692548,-0.721357,-87.313012,185.150670,-119.900278,-0.000000,-0.001144,-0.000001,0.137703,-0.776117,-0.569213,-0.233832,0.189117,-0.900922,-0.390608,-39.475726,-59.952420,226.249117,1
5120.000000,-0.014323,-0.693432,-0.720380,-92.161056,185.785358,-114.518145,-0.000001,-0.001145,-0.000000,0.134445,-0.774766,-0.569991,-0.238268,0.189119,-0.900921,-0.390608,-35.843556,-56.293057,227.645161,1
5130.000000,-0.022805,-0.693077,-0.720503,-97.182275,186.065633,-109.156978,-0.000000,-0.001144,-0.000001,0.131182,-0.773391,-0.570751,-0.242696,0.189121,-0.900921,-0.390608,-32.298356,-52.545611,228.980109,1
5140.000000,-0.030685,-0.693766,-0.719546,-101.390192,187.234501,-105.344003,-0.000001,-0.001145,-0.000001,0.127915,-0.771990,-0.571492,-0.247117,0.189123,-0.900921,-0.390608,-28.842504,-48.713361,230.253134,1
5150.000000,-0.038348,-0.693471,-0.719463,-105.709982,187.672340,-98.902930,-0.000001,-0.001145,-0.000001,0.124644,-0.770563,-0.572214,-0.251529,0.189125,-0.900920,-0.390608,-25.478290,-44.799684,231.463476,1
5160.000000,-0.046922,-0.694320,-0.718135,-109.102132,188.578366,-93.625166,0.000000,-0.001145,-0.000001,0.121368,-0.769112,-0.572918,-0.255933,0.189127,-0.900920,-0.390608,-22.207921,-40.808042,232.610451,1
5170.000000,-0.054376,-0.693578,-0.718327,-113.223157,188.508067,-87.798284,-0.000001,-0.001144,0.000000,0.118089,-0.767635,-0.573603,-0.260328,0.189129,-0.900920,-0.390607,-19.033484,-36.741948,233.693469,1
5180.000000,-0.062501,-0.693463,-0.717776,-117.009334,189.414575,-81.858878,-0.000000,-0.001145,-0.000000,0.114806,-0.766134,-0.574269,-0.264715,0.189131,-0.900919,-0.390607,-15.956916,-32.604906,234.712010,1
5190.000000,-0.071858,-0.693314,-0.717044,-120.450088,190.596632,-76.078525,-0.000001,-0.001144,-0.000000,0.111519,-0.764607,-0.574916,-0.269094,0.189133,-0.900919,-0.390607,-12.980156,-28.400614,235.665529,1
5200.000000,-0.080045,-0.693935,-0.715575,-123.420619,191.175319,-69.627901,-0.000000,-0.001145,0.000000,0.108228,-0.763055,-0.575545,-0.273463,0.189135,-0.900919,-0.390607,-10.105053,-24.132854,236.553559,1
5210.000000,-0.087925,-0.692845,-0.715706,-126.045110,191.370748,-64.038483,-0.000000,-0.001144,-0.000000,0.104934,-0.761478,-0.576155,-0.277824,0.189137,-0.900918,-0.390607,-7.333345,-19.805482,237.375715,1
5220.000000,-0.095953,-0.694469,-0.713096,-128.176688,192.687216,-58.042349,-0.000001,-0.001145,-0.000001,0.101636,-0.759876,-0.576746,-0.282175,0.189139,-0.900918,-0.390607,-4.666666,-15.422412,238.131701,1
5230.000000,-0.103725,-0.694488,-0.711988,-131.063179,193.978503,-51.279188,-0.000000,-0.001145,-0.000000,0.098335,-0.758250,-0.577318,-0.286517,0.189141,-0.900917,-0.390606,-2.106533,-10.987617,238.821307,1
5240.000000,-0.112239,-0.693777,-0.711390,-132.954410,194.182686,-45.561081,-0.000001,-0.001144,-0.000000,0.095031,-0.756598,-0.577871,-0.290850,0.189143,-0.900917,-0.390606,0.345651,-6.505121,239.444408,1
5250.000000,-0.120872,-0.693962,-0.709793,-134.798805,194.942471,-38.996232,-0.000000,-0.001145,-0.000001,0.091724,-0.754922,-0.578405,-0.295174,0.189145,-0.900917,-0.390606,2.688601,-1.978988,240.000971,1
5260.000000,-0.129135,-0.693831,-0.708465,-136.361367,195.366610,-32.457552,-0.000000,-0.001145,-0.000001,0.088413,-0.753221,-0.578920,-0.299487,0.189147,-0.900916,-0.390606,4.921153,2.586679,240.491045,1
5270.000000,-0.138039,-0.692932,-0.707665,-137.487805,196.817962,-25.727257,-0.000000,-0.001144,-0.000001,0.085100,-0.751496,-0.579416,-0.303791,0.189149,-0.900916,-0.390606,7.042266,7.187748,240.914772,1
5280.000000,-0.144554,-0.693441,-0.705863,-138.406168,196.768444,-18.735487,-0.000000,-0.001145,-0.000000,0.081784,-0.749745,-0.579894,-0.308085,0.189151,-0.900916,-0.390606,9.051025,11.820062,241.272376,1
5290.000000,-0.153261,-0.693733,-0.703737,-139.501939,198.332454,-12.794111,-0.000000,-0.001144,-0.000000,0.078466,-0.747971,-0.580352,-0.312369,0.189153,-0.900915,-0.390606,10.946640,16.479446,241.564170,1
5300.000000,-0.160365,-0.693597,-0.702286,-140.076973,198.707527,-6.210466,-0.000001,-0.001145,-0.000000,0.075145,-0.746172,-0.580791,-0.316643,0.189155,-0.900915,-0.390605,12.728451,21.161717,241.790552,1
5310.000000,-0.168064,-0.694285,-0.699802,-140.119903,199.735567,0.866088,-0.000001,-0.001144,-0.000001,0.071821,-0.744348,-0.581212,-0.320906,0.189157,-0.900915,-0.390605,14.395926,25.862683,241.952007,1
5320.000000,-0.176524,-0.693943,-0.698056,-139.833493,199.848663,7.394325,-0.000000,-0.001145,-0.000000,0.068495,-0.742500,-0.581613,-0.325159,0.189159,-0.900914,-0.390605,15.948666,30.578157,242.049102,1
5330.000000,-0.186793,-0.694086,-0.695236,-139.453945,201.088301,13.256883,-0.000000,-0.001145,-0.000001,0.065167,-0.740628,-0.581995,-0.329401,0.189161,-0.900914,-0.390605,17.386403,35.303957,242.082487,1
5340.000000,-0.192259,-0.694804,-0.693025,-139.412072,201.645415,20.297921,-0.000000,-0.001144,0.000000,0.061836,-0.738731,-0.582359,-0.333633,0.189163,-0.900914,-0.390605,18.709001,40.035917,242.052898,1
5350.000000,-0.202564,-0.693607,-0.691286,-138.153602,202.720623,26.555686,-0.000001,-0.001145,-0.000001,0.058504,-0.736811,-0.582703,-0.337853,0.189165,-0.900913,-0.390605,19.916459,44.769890,241.961146,1
5360.000000,-0.208979,-0.694405,-0.688571,-137.407975,203.440769,32.687667,-0.000001,-0.001145,-0.000000,0.055170,-0.734866,-0.583028,-0.342062,0.189167,-0.900913,-0.390604,21.008911,49.501754,241.808128,1
5370.000000,-0.217818,-0.692199,-0.688052,-136.141252,204.824356,38.455553,-0.000000,-0.001145,-0.000000,0.051833,-0.732897,-0.583334,-0.346261,0.189169,-0.900912,-0.390604,21.986625,54.227422,241.594815,1
5380.000000,-0.222878,-0.693484,-0.685132,-134.321664,205.410465,44.650812,-0.000001,-0.001144,-0.000001,0.048496,-0.730904,-0.583621,-0.350447,0.189171,-0.900912,-0.390604,22.850007,58.942843,241.322257,1
5390.000000,-0.232121,-0.694292,-0.681233,-132.412486,206.860955,50.696553,-0.000000,-0.001145,-0.000001,0.045156,-0.728888,-0.583889,-0.354623,0.189174,-0.900912,-0.390604,23.599596,63.644013,240.991579,1
5400.000000,-0.239739,-0.692827,-0.680086,-130.840820,207.293016,57.317030,-0.000000,-0.001144,-0.000001,0.041815,-0.726847,-0.584138,-0.358787,0.189176,-0.900911,-0.390604,24.236071,68.326978,240.603978,1
5410.000000,-0.246336,-0.694179,-0.676338,-128.872200,207.866896,62.744278,-0.000001,-0.001144,-0.000001,0.038473,-0.724783,-0.584367,-0.362939,0.189178,-0.900911,-0.390604,24.760246,72.987842,240.160724,1
5420.000000,-0.254595,-0.693266,-0.674214,-125.971853,208.647809,68.778644,-0.000000,-0.001144,-0.000001,0.035130,-0.722695,-0.584578,-0.367079,0.189180,-0.900911,-0.390603,25.173071,77.622773,239.663157,1
5430.000000,-0.262280,-0.694289,-0.670203,-123.112589,208.837805,74.055365,-0.000001,-0.001145,-0.000001,0.031785,-0.720583,-0.584769,-0.371207,0.189182,-0.900910,-0.390603,25.475635,82.228011,239.112684,1
5440.000000,-0.270638,-0.693916,-0.667260,-120.369509,210.661680,79.490281,-0.000000,-0.001145,-0.000001,0.028439,-0.718448,-0.584941,-0.375323,0.189184,-0.900910,-0.390603,25.669161,86.799871,238.510775,1
5450.000000,-0.277921,-0.694460,-0.663691,-116.838695,211.123273,84.764365,0.000000,-0.001145,-0.000000,0.025093,-0.716289,-0.585095,-0.379427,0.189186,-0.900910,-0.390603,25.755009,91.334756,237.858965,1
5460.000000,-0.285648,-0.694215,-0.660659,-114.137232,211.970350,89.854482,-0.000001,-0.001145,-0.000001,0.021745,-0.714107,-0.585229,-0.383518,0.189188,-0.900909,-0.390603,25.734675,95.829158,237.158848,1
5470.000000,-0.292279,-0.694195,-0.657774,-110.341756,212.945879,95.441256,-0.000001,-0.001145,0.000000,0.018397,-0.711901,-0.585343,-0.387597,0.189190,-0.900909,-0.390603,25.609788,100.279668,236.412073,1
5480.000000,-0.301224,-0.693697,-0.654254,-107.182165,213.707447,99.975879,-0.000000,-0.001145,-0.000000,0.015048,-0.709672,-0.585439,-0.391663,0.189192,-0.900909,-0.390603,25.382111,104.682984,235.620345,1
5490.000000,-0.306320,-0.694292,-0.651250,-103.524305,214.741954,105.045244,-0.000001,-0.001145,-0.000000,0.011699,-0.707420,-0.585516,-0.395716,0.189194,-0.900908,-0.390602,25.053538,109.035914,234.785415,1
5500.000000,-0.315750,-0.692957,-0.648161,-98.984556,214.553258,109.071318,-0.000000,-0.001145,-0.000001,0.008349,-0.705145,-0.585573,-0.399757,0.189196,-0.900908,-0.390602,24.626092,113.335391,233.909084,1
5510.000000,-0.323039,-0.693142,-0.644360,-95.490579,215.941279,113.618581,-0.000001,-0.001145,-0.000001,0.004999,-0.702846,-0.585611,-0.403784,0.189198,-0.900907,-0.390602,24.101923,117.578473,232.993193,1
5520.000000,-0.330714,-0.694653,-0.638815,-91.208929,216.927125,117.716130,-0.000001,-0.001145,-0.000000,0.001649,-0.700525,-0.585630,-0.407798,0.189200,-0.900907,-0.390602,23.483307,121.762353,232.039620,1
5530.000000,-0.337106,-0.692814,-0.637470,-86.612793,218.243850,121.301826,-0.000000,-0.001145,-0.000000,-0.001701,-0.698181,-0.585630,-0.411799,0.189202,-0.900907,-0.390602,22.772640,125.884369,231.050277,1
5540.000000,-0.345205,-0.694004,-0.631817,-82.365874,218.839975,125.358763,-0.000001,-0.001145,-0.000001,-0.005051,-0.695814,-0.585611,-0.415786,0.189204,-0.900906,-0.390602,21.972435,129.942007,230.027104,1
5550.000000,-0.351516,-0.693549,-0.628829,-77.124280,220.124191,128.796614,-0.000001,-0.001144,-0.000001,-0.008401,-0.693424,-0.585572,-0.419760,0.189206,-0.900906,-0.390601,21.085319,133.932911,228.972062,1
5560.000000,-0.359566,-0.693342,-0.624491,-72.641194,219.857583,132.656481,-0.000000,-0.001145,-0.000001,-0.011751,-0.691011,-0.585515,-0.423719,0.189208,-0.900906,-0.390601,20.114028,137.854890,227.887131,1
5570.000000,-0.367421,-0.694673,-0.618411,-68.114960,221.238594,135.712209,-0.000001,-0.001144,-0.000000,-0.015100,-0.688576,-0.585438,-0.427666,0.189210,-0.900905,-0.390601,19.061399,141.705925,226.774301,1
5580.000000,-0.374481,-0.693590,-0.615384,-63.074096,221.814580,138.327769,-0.000000,-0.001144,-0.000000,-0.018449,-0.686118,-0.585342,-0.431598,0.189212,-0.900905,-0.390601,17.930367,145.484173,225.635568,1
5590.000000,-0.380228,-0.694477,-0.610842,-58.105168,222.020283,141.355792,-0.000000,-0.001144,-0.000000,-0.021797,-0.683638,-0.585227,-0.435515,0.189214,-0.900905,-0.390601,16.723959,149.187976,224.472926,1
5600.000000,-0.388055,-0.693785,-0.606692,-52.762313,223.580933,144.070147,-0.000000,-0.001145,-0.000000,-0.025144,-0.681136,-0.585092,-0.439419,0.189216,-0.900904,-0.390601,15.445283,152.815867,223.288361,1
5610.000000,-0.394004,-0.693994,-0.602605,-48.335738,224.731522,146.011754,-0.000001,-0.001145,-0.000000,-0.028491,-0.678611,-0.584939,-0.443308,0.189218,-0.900904,-0.390601,14.097524,156.366574,222.083845,1
5620.000000,-0.402821,-0.692932,-0.597980,-42.637945,224.834071,148.560331,-0.000001,-0.001144,0.000000,-0.031836,-0.676064,-0.584766,-0.447183,0.189220,-0.900903,-0.390600,12.683934,159.839025,220.861327,1
5630.000000,-0.409326,-0.692320,-0.594260,-37.621765,225.829041,150.422594,-0.000001,-0.001144,-0.000000,-0.035181,-0.673494,-0.584575,-0.451043,0.189222,-0.900903,-0.390600,11.207821,163.232353,219.622727,1
5640.000000,-0.415334,-0.693269,-0.588962,-31.845096,226.413443,152.233726,-0.000000,-0.001145,-0.000000,-0.038525,-0.670903,-0.584364,-0.454889,0.189224,-0.900903,-0.390600,9.672544,166.545899,218.369930,1
5650.000000,-0.422202,-0.693647,-0.583609,-26.477304,227.513073,153.700074,-0.000001,-0.001145,-0.000000,-0.041867,-0.668290,-0.584134,-0.458719,0.189226,-0.900902,-0.390600,8.081497,169.779216,217.104776,1
5660.000000,-0.428291,-0.693027,-0.579896,-21.306892,228.629272,155.067194,-0.000001,-0.001144,-0.000000,-0.045208,-0.665655,-0.583885,-0.462534,0.189228,-0.900902,-0.390600,6.438105,172.932069,215.829052,1
5670.000000,-0.436002,-0.693667,-0.573348,-16.064760,228.293253,155.885940,-0.000000,-0.001145,-0.000001,-0.048547,-0.662998,-0.583617,-0.466335,0.189230,-0.900902,-0.390600,4.745807,176.004439,214.544488,1
5680.000000,-0.440667,-0.693986,-0.569383,-11.504734,229.663511,157.686813,-0.000000,-0.001145,-0.000000,-0.051885,-0.660320,-0.583329,-0.470120,0.189232,-0.900901,-0.390599,3.008045,178.996519,213.252748,1
5690.000000,-0.447199,-0.694740,-0.563337,-5.389571,229.970334,157.833452,-0.000000,-0.001144,-0.000001,-0.055221,-0.657619,-0.583023,-0.473890,0.189234,-0.900901,-0.390599,1.228255,181.908718,211.955420,1
5700.000000,-0.452762,-0.695092,-0.558438,-0.355341,231.258221,158.980744,-0.000001,-0.001145,-0.000000,-0.058555,-0.654898,-0.582698,-0.477644,0.189236,-0.900901,-0.390599,-0.590148,184.741657,210.654015,1
5710.000000,-0.459735,-0.693894,-0.554216,5.116212,232.156941,158.567325,-0.000001,-0.001145,-0.000000,-0.061888,-0.652155,-0.582353,-0.481382,0.189238,-0.900900,-0.390599,-2.443782,187.496167,209.349953,1
5720.000000,-0.466385,-0.694076,-0.548400,10.362500,232.140992,159.210256,-0.000001,-0.001144,-0.000000,-0.065218,-0.649390,-0.581990,-0.485105,0.189240,-0.900900,-0.390599,-4.329312,190.173282,208.044560,1
5730.000000,-0.472455,-0.694064,-0.543195,15.349072,232.183768,158.947220,-0.000001,-0.001144,-0.000001,-0.068546,-0.646605,-0.581607,-0.488812,0.189242,-0.900900,-0.390599,-6.243460,192.774239,206.739063,1
5740.000000,-0.480169,-0.693924,-0.536569,21.071831,233.342805,159.981328,-0.000001,-0.001145,-0.000000,-0.071872,-0.643798,-0.581205,-0.492503,0.189244,-0.900899,-0.390599,-8.183023,195.300469,205.434582,1
5750.000000,-0.484252,-0.693454,-0.533500,26.131639,234.747262,159.446218,-0.000001,-0.001145,-0.000001,-0.075196,-0.640970,-0.580785,-0.496178,0.189246,-0.900899,-0.390598,-10.144930,197.753653,204.132110,1
5760.000000,-0.491419,-0.692755,-0.527824,31.072487,234.728501,158.356164,-0.000001,-0.001144,-0.000000,-0.078517,-0.638121,-0.580345,-0.499836,0.189248,-0.900898,-0.390598,-12.126183,200.135572,202.832475,1
5770.000000,-0.497101,-0.693896,-0.520959,36.515428,235.483981,157.952158,-0.000000,-0.001144,-0.000001,-0.081836,-0.635251,-0.579886,-0.503478,0.189250,-0.900898,-0.390598,-14.123843,202.448092,201.536381,1
5780.000000,-0.503547,-0.694165,-0.514369,41.739636,235.999588,157.358333,-0.000000,-0.001144,-0.000001,-0.085151,-0.632361,-0.579409,-0.507104,0.189252,-0.900898,-0.390598,-16.135091,204.693245,200.244410,1
5790.000000,-0.509685,-0.693412,-0.509314,45.897068,236.750017,157.024533,-0.000001,-0.001144,-0.000000,-0.088465,-0.629449,-0.578912,-0.510713,0.189254,-0.900897,-0.390598,-18.157241,206.873215,198.957018,1
5800.000000,-0.515559,-0.694298,-0.502145,51.127295,236.936711,155.716876,-0.000001,-0.001145,-0.000001,-0.091775,-0.626518,-0.578397,-0.514306,0.189256,-0.900897,-0.390598,-20.187754,208.990324,197.674532,1
5810.000000,-0.520475,-0.694420,-0.496876,55.647201,237.981986,154.854275,-0.000001,-0.001144,-0.000000,-0.095082,-0.623565,-0.577862,-0.517881,0.189258,-0.900897,-0.390597,-22.224247,211.047018,196.397150,1
5820.000000,-0.527858,-0.693721,-0.490017,60.988707,238.626030,153.509524,-0.000000,-0.001145,-0.000001,-0.098386,-0.620593,-0.577309,-0.521440,0.189260,-0.900896,-0.390597,-24.264506,213.045855,195.124938,1
5830.000000,-0.532432,-0.694039,-0.484589,65.632725,238.617939,152.105860,-0.000001,-0.001145,-0.000000,-0.101687,-0.617599,-0.576737,-0.524981,0.189262,-0.900896,-0.390597,-26.306492,214.989488,193.857831,1
5840.000000,-0.537028,-0.694451,-0.478893,69.981649,239.486953,150.578143,-0.000001,-0.001145,-0.000000,-0.104985,-0.614586,-0.576145,-0.528506,0.189264,-0.900896,-0.390597,-28.348353,216.880649,192.595630,1
5850.000000,-0.542166,-0.694066,-0.473633,74.557306,239.941838,149.009135,-0.000001,-0.001145,0.000000,-0.108279,-0.611553,-0.575535,-0.532013,0.189267,-0.900895,-0.390597,-30.388434,218.722128,191.338009,1
5860.000000,-0.547855,-0.694451,-0.466468,79.020892,240.350612,147.229310,-0.000000,-0.001145,-0.000000,-0.111569,-0.608499,-0.574907,-0.535503,0.189269,-0.900895,-0.390597,-32.425277,220.516763,190.084510,1
5870.000000,-0.553587,-0.693404,-0.461228,83.979903,241.723989,145.454354,-0.000001,-0.001144,-0.000000,-0.114856,-0.605426,-0.574259,-0.538975,0.189271,-0.900895,-0.390597,-34.457634,222.267417,188.834554,1
5880.000000,-0.559809,-0.693000,-0.454274,88.016409,241.450057,143.765556,-0.000000,-0.001145,-0.000000,-0.118139,-0.602333,-0.573593,-0.542429,0.189273,-0.900894,-0.390596,-36.484466,223.976958,187.587440,1
5890.000000,-0.563066,-0.694329,-0.448179,92.368770,241.781317,141.933420,-0.000000,-0.001144,-0.000000,-0.121419,-0.599220,-0.572907,-0.545866,0.189275,-0.900894,-0.390596,-38.504949,225.648246,186.342348,1
5900.000000,-0.568873,-0.693704,-0.441767,96.293539,242.681994,139.532877,-0.000001,-0.001144,-0.000000,-0.124694,-0.596088,-0.572203,-0.549285,0.189277,-0.900893,-0.390596,-40.518476,227.284112,185.098353,1
5910.000000,-0.575085,-0.693632,-0.433765,100.957625,242.679227,136.895028,0.000000,-0.001145,-0.000001,-0.127965,-0.592936,-0.571481,-0.552686,0.189279,-0.900893,-0.390596,-42.524655,228.887337,183.854422,1
5920.000000,-0.580387,-0.693503,-0.426853,105.800151,243.009233,134.793190,-0.000001,-0.001145,-0.000001,-0.131232,-0.589764,-0.570739,-0.556069,0.189281,-0.900893,-0.390596,-44.523310,230.460640,182.609427,1
5930.000000,-0.583528,-0.693936,-0.421838,109.146816,244.043802,132.707843,-0.000001,-0.001145,-0.000001,-0.134495,-0.586574,-0.569979,-0.559434,0.189283,-0.900892,-0.390596,-46.514482,232.006652,181.362153,1
5940.000000,-0.589881,-0.692840,-0.414745,112.638776,244.538294,130.241077,-0.000001,-0.001145,-0.000001,-0.137754,-0.583364,-0.569201,-0.562780,0.189285,-0.900892,-0.390595,-48.498419,233.527906,180.111302,1
5950.000000,-0.593893,-0.693642,-0.407617,117.085555,244.660341,127.871634,-0.000001,-0.001145,-0.000000,-0.141007,-0.580135,-0.568403,-0.566108,0.189287,-0.900892,-0.390595,-50.475575,235.026819,178.855509,1
5960.000000,-0.598364,-0.693579,-0.401135,120.468238,244.859337,124.948488,-0.000000,-0.001145,-0.000000,-0.144257,-0.576887,-0.567587,-0.569417,0.189289,-0.900891,-0.390595,-52.446604,236.505673,177.593348,1
5970.000000,-0.603482,-0.693293,-0.393896,124.773882,245.208459,122.269416,-0.000001,-0.001144,-0.000000,-0.147501,-0.573620,-0.566753,-0.572708,0.189291,-0.900891,-0.390595,-54.412353,237.966601,176.323340,1
5980.000000,-0.608944,-0.692728,-0.386414,127.995918,245.428908,119.592644,-0.000000,-0.001145,-0.000001,-0.150741,-0.570335,-0.565900,-0.575980,0.189293,-0.900891,-0.390595,-56.373849,239.411578,175.043972,1
5990.000000,-0.612473,-0.693015,-0.380273,132.439534,246.102343,117.053171,-0.000000,-0.001145,-0.000000,-0.153976,-0.567030,-0.565028,-0.579233,0.189295,-0.900890,-0.390595,-58.332297,240.842400,173.753697,1
6000.000000,-0.616052,-0.694701,-0.371310,136.232756,246.508702,114.051816,-0.000001,-0.001145,-0.000001,-0.157205,-0.563708,-0.564138,-0.582467,0.189297,-0.900890,-0.390595,-60.289062,242.260678,172.450957,1
6010.000000,-0.620487,-0.693872,-0.365429,139.969714,246.967566,110.980070,-0.000001,-0.001144,-0.000001,-0.160430,-0.560366,-0.563230,-0.585683,0.189299,-0.900890,-0.390594,-62.245661,243.667828,171.134184,1
6020.000000,-0.624148,-0.694159,-0.358583,143.481367,246.236673,107.499708,-0.000000,-0.001144,-0.000001,-0.163649,-0.557007,-0.562303,-0.588879,0.189301,-0.900889,-0.390594,-64.203750,245.065058,169.801820,1
6030.000000,-0.626915,-0.694907,-0.352253,146.349795,246.533790,104.148645,-0.000001,-0.001145,-0.000000,-0.166863,-0.553629,-0.561357,-0.592055,0.189303,-0.900889,-0.390594,-66.165108,246.453363,168.452324,1
6040.000000,-0.632804,-0.694176,-0.343044,150.170092,247.218812,101.035348,-0.000001,-0.001145,-0.000001,-0.170072,-0.550233,-0.560393,-0.595213,0.189305,-0.900888,-0.390594,-68.131628,247.833520,167.084184,1
6050.000000,-0.636132,-0.693867,-0.337469,153.719884,247.701737,97.875968,-0.000001,-0.001145,-0.000001,-0.173275,-0.546819,-0.559411,-0.598351,0.189307,-0.900888,-0.390594,-70.105295,249.206081,165.695930,1
6060.000000,-0.638697,-0.694866,-0.330496,156.482563,247.533035,94.666771,-0.000001,-0.001145,-0.000001,-0.176472,-0.543387,-0.558411,-0.601469,0.189309,-0.900888,-0.390594,-72.088179,250.571371,164.286145,1
6070.000000,-0.643537,-0.694233,-0.322336,160.172004,247.931954,91.170696,-0.000001,-0.001145,-0.000000,-0.179664,-0.539938,-0.557392,-0.604568,0.189311,-0.900887,-0.390593,-74.082412,251.929486,162.853474,1
